week,agegroup,dose,n,UF
2021-10-16,4,D1cum,273134,SE
2021-10-16,5,D1cum,141149,SE
2021-10-16,6,D1cum,77714,SE
2021-10-16,7,D1cum,41938,SE
2021-10-16,8,D1cum,16683,SE
2021-10-16,9,D1cum,6930,SE
2021-10-16,10,D1cum,3852,SE
2021-10-16,11,D1cum,818,SE
2021-10-16,2,D,0,SE
2021-10-16,3,D,0,SE
2021-10-16,4,D,0,SE
2021-10-16,5,D,0,SE
2021-10-16,6,D,0,SE
2021-10-16,7,D,0,SE
2021-10-16,8,D,0,SE
2021-10-16,9,D,0,SE
2021-10-16,10,D,0,SE
2021-10-16,11,D,0,SE
2021-10-16,2,D2,0,SE
2021-10-16,3,D2,52,SE
2021-10-16,4,D2,11721,SE
2021-10-16,5,D2,14553,SE
2021-10-16,6,D2,7836,SE
2021-10-16,7,D2,2484,SE
2021-10-16,8,D2,369,SE
2021-10-16,9,D2,110,SE
2021-10-16,10,D2,31,SE
2021-10-16,11,D2,1,SE
2021-10-16,2,D1,5,SE
2021-10-16,3,D1,3734,SE
2021-10-16,4,D1,-9961,SE
2021-10-16,5,D1,-13483,SE
2021-10-16,6,D1,-7081,SE
2021-10-16,7,D1,-2136,SE
2021-10-16,8,D1,-269,SE
2021-10-16,9,D1,-83,SE
2021-10-16,10,D1,-22,SE
2021-10-16,11,D1,-1,SE
2021-10-23,2,Dcum,1,SE
2021-10-23,3,Dcum,2,SE
2021-10-23,4,Dcum,2726,SE
2021-10-23,5,Dcum,15265,SE
2021-10-23,6,Dcum,18450,SE
2021-10-23,7,Dcum,4121,SE
2021-10-23,8,Dcum,290,SE
2021-10-23,9,Dcum,46,SE
2021-10-23,10,Dcum,11,SE
2021-10-23,11,Dcum,1,SE
2021-10-23,2,D2cum,6,SE
2021-10-23,3,D2cum,472,SE
2021-10-23,4,D2cum,169688,SE
2021-10-23,5,D2cum,210600,SE
2021-10-23,6,D2cum,224753,SE
2021-10-23,7,D2cum,202767,SE
2021-10-23,8,D2cum,133417,SE
2021-10-23,9,D2cum,61899,SE
2021-10-23,10,D2cum,23921,SE
2021-10-23,11,D2cum,5955,SE
2021-10-23,2,D1cum,128,SE
2021-10-23,3,D1cum,151987,SE
2021-10-23,4,D1cum,227753,SE
2021-10-23,5,D1cum,118840,SE
2021-10-23,6,D1cum,68587,SE
2021-10-23,7,D1cum,39030,SE
2021-10-23,8,D1cum,16303,SE
2021-10-23,9,D1cum,6826,SE
2021-10-23,10,D1cum,3820,SE
2021-10-23,11,D1cum,820,SE
2021-10-23,2,D,0,SE
2021-10-23,3,D,0,SE
2021-10-23,4,D,0,SE
2021-10-23,5,D,1,SE
2021-10-23,6,D,0,SE
2021-10-23,7,D,0,SE
2021-10-23,8,D,0,SE
2021-10-23,9,D,0,SE
2021-10-23,10,D,0,SE
2021-10-23,11,D,0,SE
2021-10-23,2,D2,0,SE
2021-10-23,3,D2,222,SE
2021-10-23,4,D2,48124,SE
2021-10-23,5,D2,23804,SE
2021-10-23,6,D2,10066,SE
2021-10-23,7,D2,3320,SE
2021-10-23,8,D2,541,SE
2021-10-23,9,D2,159,SE
2021-10-23,10,D2,49,SE
2021-10-23,11,D2,5,SE
2021-10-23,2,D1,7,SE
2021-10-23,3,D1,7556,SE
2021-10-23,4,D1,-45381,SE
2021-10-23,5,D1,-22309,SE
2021-10-23,6,D1,-9127,SE
2021-10-23,7,D1,-2908,SE
2021-10-23,8,D1,-380,SE
2021-10-23,9,D1,-104,SE
2021-10-23,10,D1,-32,SE
2021-10-23,11,D1,2,SE
2021-10-30,2,Dcum,1,SE
2021-10-30,3,Dcum,2,SE
2021-10-30,4,Dcum,2726,SE
2021-10-30,5,Dcum,15265,SE
2021-10-30,6,Dcum,18450,SE
2021-10-30,7,Dcum,4121,SE
2021-10-30,8,Dcum,290,SE
2021-10-30,9,Dcum,46,SE
2021-10-30,10,Dcum,11,SE
2021-10-30,11,Dcum,1,SE
2021-10-30,2,D2cum,6,SE
2021-10-30,3,D2cum,945,SE
2021-10-30,4,D2cum,201722,SE
2021-10-30,5,D2cum,228511,SE
2021-10-30,6,D2cum,232059,SE
2021-10-30,7,D2cum,205320,SE
2021-10-30,8,D2cum,133921,SE
2021-10-30,9,D2cum,62046,SE
2021-10-30,10,D2cum,23959,SE
2021-10-30,11,D2cum,5958,SE
2021-10-30,2,D1cum,133,SE
2021-10-30,3,D1cum,157909,SE
2021-10-30,4,D1cum,198494,SE
2021-10-30,5,D1cum,102618,SE
2021-10-30,6,D1cum,62296,SE
2021-10-30,7,D1cum,37025,SE
2021-10-30,8,D1cum,16003,SE
2021-10-30,9,D1cum,6738,SE
2021-10-30,10,D1cum,3802,SE
2021-10-30,11,D1cum,819,SE
2021-10-30,2,D,0,SE
2021-10-30,3,D,0,SE
2021-10-30,4,D,0,SE
2021-10-30,5,D,0,SE
2021-10-30,6,D,0,SE
2021-10-30,7,D,0,SE
2021-10-30,8,D,0,SE
2021-10-30,9,D,0,SE
2021-10-30,10,D,0,SE
2021-10-30,11,D,0,SE
2021-10-30,2,D2,0,SE
2021-10-30,3,D2,473,SE
2021-10-30,4,D2,32034,SE
2021-10-30,5,D2,17911,SE
2021-10-30,6,D2,7306,SE
2021-10-30,7,D2,2553,SE
2021-10-30,8,D2,504,SE
2021-10-30,9,D2,147,SE
2021-10-30,10,D2,38,SE
2021-10-30,11,D2,3,SE
2021-10-30,2,D1,5,SE
2021-10-30,3,D1,5922,SE
2021-10-30,4,D1,-29259,SE
2021-10-30,5,D1,-16222,SE
2021-10-30,6,D1,-6291,SE
2021-10-30,7,D1,-2005,SE
2021-10-30,8,D1,-300,SE
2021-10-30,9,D1,-88,SE
2021-10-30,10,D1,-18,SE
2021-10-30,11,D1,-1,SE
2021-11-06,2,Dcum,1,SE
2021-11-06,3,Dcum,2,SE
2021-11-06,4,Dcum,2726,SE
2021-11-06,5,Dcum,15265,SE
2021-11-06,6,Dcum,18450,SE
2021-11-06,7,Dcum,4121,SE
2021-11-06,8,Dcum,290,SE
2021-11-06,9,Dcum,46,SE
2021-11-06,10,Dcum,11,SE
2021-11-06,11,Dcum,1,SE
2021-11-06,2,D2cum,8,SE
2021-11-06,3,D2cum,2051,SE
2021-11-06,4,D2cum,220338,SE
2021-11-06,5,D2cum,238164,SE
2021-11-06,6,D2cum,235465,SE
2021-11-06,7,D2cum,206644,SE
2021-11-06,8,D2cum,134223,SE
2021-11-06,9,D2cum,62130,SE
2021-11-06,10,D2cum,23977,SE
2021-11-06,11,D2cum,5959,SE
2021-11-06,2,D1cum,138,SE
2021-11-06,3,D1cum,160123,SE
2021-11-06,4,D1cum,181710,SE
2021-11-06,5,D1cum,94102,SE
2021-11-06,6,D1cum,59538,SE
2021-11-06,7,D1cum,36050,SE
2021-11-06,8,D1cum,15807,SE
2021-11-06,9,D1cum,6687,SE
2021-11-06,10,D1cum,3795,SE
2021-11-06,11,D1cum,819,SE
2021-11-06,2,D,0,SE
2021-11-06,3,D,0,SE
2021-11-06,4,D,0,SE
2021-11-06,5,D,0,SE
2021-11-06,6,D,0,SE
2021-11-06,7,D,0,SE
2021-11-06,8,D,0,SE
2021-11-06,9,D,0,SE
2021-11-06,10,D,0,SE
2021-11-06,11,D,0,SE
2021-11-06,2,D2,2,SE
2021-11-06,3,D2,1106,SE
2021-11-06,4,D2,18616,SE
2021-11-06,5,D2,9653,SE
2021-11-06,6,D2,3406,SE
2021-11-06,7,D2,1324,SE
2021-11-06,8,D2,302,SE
2021-11-06,9,D2,84,SE
2021-11-06,10,D2,18,SE
2021-11-06,11,D2,1,SE
2021-11-06,2,D1,5,SE
2021-11-06,3,D1,2214,SE
2021-11-06,4,D1,-16784,SE
2021-11-06,5,D1,-8516,SE
2021-11-06,6,D1,-2758,SE
2021-11-06,7,D1,-975,SE
2021-11-06,8,D1,-196,SE
2021-11-06,9,D1,-51,SE
2021-11-06,10,D1,-7,SE
2021-11-06,11,D1,0,SE
2021-11-13,2,Dcum,1,SE
2021-11-13,3,Dcum,2,SE
2021-11-13,4,Dcum,2726,SE
2021-11-13,5,Dcum,15265,SE
2021-11-13,6,Dcum,18450,SE
2021-11-13,7,Dcum,4121,SE
2021-11-13,8,Dcum,290,SE
2021-11-13,9,Dcum,46,SE
2021-11-13,10,Dcum,11,SE
2021-11-13,11,Dcum,1,SE
2021-11-13,2,D2cum,12,SE
2021-11-13,3,D2cum,14313,SE
2021-11-13,4,D2cum,251583,SE
2021-11-13,5,D2cum,249850,SE
2021-11-13,6,D2cum,240113,SE
2021-11-13,7,D2cum,208543,SE
2021-11-13,8,D2cum,134677,SE
2021-11-13,9,D2cum,62247,SE
2021-11-13,10,D2cum,24011,SE
2021-11-13,11,D2cum,5969,SE
2021-11-13,2,D1cum,142,SE
2021-11-13,3,D1cum,152950,SE
2021-11-13,4,D1cum,153252,SE
2021-11-13,5,D1cum,84004,SE
2021-11-13,6,D1cum,55912,SE
2021-11-13,7,D1cum,34669,SE
2021-11-13,8,D1cum,15553,SE
2021-11-13,9,D1cum,6646,SE
2021-11-13,10,D1cum,3779,SE
2021-11-13,11,D1cum,814,SE
2021-11-13,2,D,0,SE
2021-11-13,3,D,0,SE
2021-11-13,4,D,0,SE
2021-11-13,5,D,0,SE
2021-11-13,6,D,0,SE
2021-11-13,7,D,0,SE
2021-11-13,8,D,0,SE
2021-11-13,9,D,0,SE
2021-11-13,10,D,0,SE
2021-11-13,11,D,0,SE
2021-11-13,2,D2,4,SE
2021-11-13,3,D2,12262,SE
2021-11-13,4,D2,31245,SE
2021-11-13,5,D2,11686,SE
2021-11-13,6,D2,4648,SE
2021-11-13,7,D2,1899,SE
2021-11-13,8,D2,454,SE
2021-11-13,9,D2,117,SE
2021-11-13,10,D2,34,SE
2021-11-13,11,D2,10,SE
2021-11-13,2,D1,4,SE
2021-11-13,3,D1,-7173,SE
2021-11-13,4,D1,-28458,SE
2021-11-13,5,D1,-10098,SE
2021-11-13,6,D1,-3626,SE
2021-11-13,7,D1,-1381,SE
2021-11-13,8,D1,-254,SE
2021-11-13,9,D1,-41,SE
2021-11-13,10,D1,-16,SE
2021-11-13,11,D1,-5,SE
2021-11-20,2,Dcum,1,SE
2021-11-20,3,Dcum,2,SE
2021-11-20,4,Dcum,2726,SE
2021-11-20,5,Dcum,15265,SE
2021-11-20,6,Dcum,18450,SE
2021-11-20,7,Dcum,4121,SE
2021-11-20,8,Dcum,290,SE
2021-11-20,9,Dcum,46,SE
2021-11-20,10,Dcum,11,SE
2021-11-20,11,Dcum,1,SE
2021-11-20,2,D2cum,22,SE
2021-11-20,3,D2cum,37766,SE
2021-11-20,4,D2cum,278224,SE
2021-11-20,5,D2cum,259240,SE
2021-11-20,6,D2cum,244538,SE
2021-11-20,7,D2cum,210291,SE
2021-11-20,8,D2cum,135119,SE
2021-11-20,9,D2cum,62376,SE
2021-11-20,10,D2cum,24055,SE
2021-11-20,11,D2cum,5977,SE
2021-11-20,2,D1cum,144,SE
2021-11-20,3,D1cum,133518,SE
2021-11-20,4,D1cum,129289,SE
2021-11-20,5,D1cum,75942,SE
2021-11-20,6,D1cum,52369,SE
2021-11-20,7,D1cum,33403,SE
2021-11-20,8,D1cum,15288,SE
2021-11-20,9,D1cum,6569,SE
2021-11-20,10,D1cum,3749,SE
2021-11-20,11,D1cum,809,SE
2021-11-20,2,D,0,SE
2021-11-20,3,D,0,SE
2021-11-20,4,D,0,SE
2021-11-20,5,D,0,SE
2021-11-20,6,D,0,SE
2021-11-20,7,D,0,SE
2021-11-20,8,D,0,SE
2021-11-20,9,D,0,SE
2021-11-20,10,D,0,SE
2021-11-20,11,D,0,SE
2021-11-20,2,D2,10,SE
2021-11-20,3,D2,23453,SE
2021-11-20,4,D2,26641,SE
2021-11-20,5,D2,9390,SE
2021-11-20,6,D2,4425,SE
2021-11-20,7,D2,1748,SE
2021-11-20,8,D2,442,SE
2021-11-20,9,D2,129,SE
2021-11-20,10,D2,44,SE
2021-11-20,11,D2,8,SE
2021-11-20,2,D1,2,SE
2021-11-20,3,D1,-19432,SE
2021-11-20,4,D1,-23963,SE
2021-11-20,5,D1,-8062,SE
2021-11-20,6,D1,-3543,SE
2021-11-20,7,D1,-1266,SE
2021-11-20,8,D1,-265,SE
2021-11-20,9,D1,-77,SE
2021-11-20,10,D1,-30,SE
2021-11-20,11,D1,-5,SE
2021-11-27,2,Dcum,1,SE
2021-11-27,3,Dcum,2,SE
2021-11-27,4,Dcum,2726,SE
2021-11-27,5,Dcum,15265,SE
2021-11-27,6,Dcum,18450,SE
2021-11-27,7,Dcum,4121,SE
2021-11-27,8,Dcum,290,SE
2021-11-27,9,Dcum,46,SE
2021-11-27,10,Dcum,11,SE
2021-11-27,11,Dcum,1,SE
2021-11-27,2,D2cum,43,SE
2021-11-27,3,D2cum,58253,SE
2021-11-27,4,D2cum,293797,SE
2021-11-27,5,D2cum,265265,SE
2021-11-27,6,D2cum,247477,SE
2021-11-27,7,D2cum,211597,SE
2021-11-27,8,D2cum,135477,SE
2021-11-27,9,D2cum,62476,SE
2021-11-27,10,D2cum,24085,SE
2021-11-27,11,D2cum,5982,SE
2021-11-27,2,D1cum,130,SE
2021-11-27,3,D1cum,116904,SE
2021-11-27,4,D1cum,115661,SE
2021-11-27,5,D1cum,70974,SE
2021-11-27,6,D1cum,50129,SE
2021-11-27,7,D1cum,32451,SE
2021-11-27,8,D1cum,15074,SE
2021-11-27,9,D1cum,6521,SE
2021-11-27,10,D1cum,3732,SE
2021-11-27,11,D1cum,811,SE
2021-11-27,2,D,0,SE
2021-11-27,3,D,0,SE
2021-11-27,4,D,0,SE
2021-11-27,5,D,0,SE
2021-11-27,6,D,0,SE
2021-11-27,7,D,0,SE
2021-11-27,8,D,0,SE
2021-11-27,9,D,0,SE
2021-11-27,10,D,0,SE
2021-11-27,11,D,0,SE
2021-11-27,2,D2,21,SE
2021-11-27,3,D2,20487,SE
2021-11-27,4,D2,15573,SE
2021-11-27,5,D2,6025,SE
2021-11-27,6,D2,2939,SE
2021-11-27,7,D2,1306,SE
2021-11-27,8,D2,358,SE
2021-11-27,9,D2,100,SE
2021-11-27,10,D2,30,SE
2021-11-27,11,D2,5,SE
2021-11-27,2,D1,-14,SE
2021-11-27,3,D1,-16614,SE
2021-11-27,4,D1,-13628,SE
2021-11-27,5,D1,-4968,SE
2021-11-27,6,D1,-2240,SE
2021-11-27,7,D1,-952,SE
2021-11-27,8,D1,-214,SE
2021-11-27,9,D1,-48,SE
2021-11-27,10,D1,-17,SE
2021-11-27,11,D1,2,SE
2021-12-04,2,Dcum,1,SE
2021-12-04,3,Dcum,2,SE
2021-12-04,4,Dcum,2726,SE
2021-12-04,5,Dcum,15265,SE
2021-12-04,6,Dcum,18450,SE
2021-12-04,7,Dcum,4121,SE
2021-12-04,8,Dcum,290,SE
2021-12-04,9,Dcum,46,SE
2021-12-04,10,Dcum,11,SE
2021-12-04,11,Dcum,1,SE
2021-12-04,2,D2cum,57,SE
2021-12-04,3,D2cum,76481,SE
2021-12-04,4,D2cum,305624,SE
2021-12-04,5,D2cum,270389,SE
2021-12-04,6,D2cum,250140,SE
2021-12-04,7,D2cum,212692,SE
2021-12-04,8,D2cum,135770,SE
2021-12-04,9,D2cum,62561,SE
2021-12-04,10,D2cum,24117,SE
2021-12-04,11,D2cum,5986,SE
2021-12-04,2,D1cum,124,SE
2021-12-04,3,D1cum,101996,SE
2021-12-04,4,D1cum,106212,SE
2021-12-04,5,D1cum,67140,SE
2021-12-04,6,D1cum,48405,SE
2021-12-04,7,D1cum,31817,SE
2021-12-04,8,D1cum,14960,SE
2021-12-04,9,D1cum,6514,SE
2021-12-04,10,D1cum,3722,SE
2021-12-04,11,D1cum,808,SE
2021-12-04,2,D,0,SE
2021-12-04,3,D,0,SE
2021-12-04,4,D,0,SE
2021-12-04,5,D,0,SE
2021-12-04,6,D,0,SE
2021-12-04,7,D,0,SE
2021-12-04,8,D,0,SE
2021-12-04,9,D,0,SE
2021-12-04,10,D,0,SE
2021-12-04,11,D,0,SE
2021-12-04,2,D2,14,SE
2021-12-04,3,D2,18228,SE
2021-12-04,4,D2,11827,SE
2021-12-04,5,D2,5124,SE
2021-12-04,6,D2,2663,SE
2021-12-04,7,D2,1095,SE
2021-12-04,8,D2,293,SE
2021-12-04,9,D2,85,SE
2021-12-04,10,D2,32,SE
2021-12-04,11,D2,4,SE
2021-12-04,2,D1,-6,SE
2021-12-04,3,D1,-14908,SE
2021-12-04,4,D1,-9449,SE
2021-12-04,5,D1,-3834,SE
2021-12-04,6,D1,-1724,SE
2021-12-04,7,D1,-634,SE
2021-12-04,8,D1,-114,SE
2021-12-04,9,D1,-7,SE
2021-12-04,10,D1,-10,SE
2021-12-04,11,D1,-3,SE
2021-12-11,2,Dcum,1,SE
2021-12-11,3,Dcum,2,SE
2021-12-11,4,Dcum,2726,SE
2021-12-11,5,Dcum,15266,SE
2021-12-11,6,Dcum,18453,SE
2021-12-11,7,Dcum,4121,SE
2021-12-11,8,Dcum,290,SE
2021-12-11,9,Dcum,46,SE
2021-12-11,10,Dcum,11,SE
2021-12-11,11,Dcum,1,SE
2021-12-11,2,D2cum,63,SE
2021-12-11,3,D2cum,89271,SE
2021-12-11,4,D2cum,313249,SE
2021-12-11,5,D2cum,273878,SE
2021-12-11,6,D2cum,252078,SE
2021-12-11,7,D2cum,213494,SE
2021-12-11,8,D2cum,136006,SE
2021-12-11,9,D2cum,62652,SE
2021-12-11,10,D2cum,24145,SE
2021-12-11,11,D2cum,5990,SE
2021-12-11,2,D1cum,125,SE
2021-12-11,3,D1cum,91574,SE
2021-12-11,4,D1cum,100328,SE
2021-12-11,5,D1cum,64662,SE
2021-12-11,6,D1cum,47150,SE
2021-12-11,7,D1cum,31387,SE
2021-12-11,8,D1cum,14876,SE
2021-12-11,9,D1cum,6484,SE
2021-12-11,10,D1cum,3716,SE
2021-12-11,11,D1cum,809,SE
2021-12-11,2,D,0,SE
2021-12-11,3,D,0,SE
2021-12-11,4,D,0,SE
2021-12-11,5,D,1,SE
2021-12-11,6,D,3,SE
2021-12-11,7,D,0,SE
2021-12-11,8,D,0,SE
2021-12-11,9,D,0,SE
2021-12-11,10,D,0,SE
2021-12-11,11,D,0,SE
2021-12-11,2,D2,6,SE
2021-12-11,3,D2,12790,SE
2021-12-11,4,D2,7625,SE
2021-12-11,5,D2,3489,SE
2021-12-11,6,D2,1938,SE
2021-12-11,7,D2,802,SE
2021-12-11,8,D2,236,SE
2021-12-11,9,D2,91,SE
2021-12-11,10,D2,28,SE
2021-12-11,11,D2,4,SE
2021-12-11,2,D1,1,SE
2021-12-11,3,D1,-10422,SE
2021-12-11,4,D1,-5884,SE
2021-12-11,5,D1,-2478,SE
2021-12-11,6,D1,-1255,SE
2021-12-11,7,D1,-430,SE
2021-12-11,8,D1,-84,SE
2021-12-11,9,D1,-30,SE
2021-12-11,10,D1,-6,SE
2021-12-11,11,D1,1,SE
2021-12-18,2,Dcum,1,SE
2021-12-18,3,Dcum,2,SE
2021-12-18,4,Dcum,2729,SE
2021-12-18,5,Dcum,15275,SE
2021-12-18,6,Dcum,18455,SE
2021-12-18,7,Dcum,4126,SE
2021-12-18,8,Dcum,290,SE
2021-12-18,9,Dcum,46,SE
2021-12-18,10,Dcum,11,SE
2021-12-18,11,Dcum,1,SE
2021-12-18,2,D2cum,74,SE
2021-12-18,3,D2cum,101171,SE
2021-12-18,4,D2cum,319369,SE
2021-12-18,5,D2cum,276953,SE
2021-12-18,6,D2cum,253792,SE
2021-12-18,7,D2cum,214206,SE
2021-12-18,8,D2cum,136210,SE
2021-12-18,9,D2cum,62712,SE
2021-12-18,10,D2cum,24167,SE
2021-12-18,11,D2cum,5994,SE
2021-12-18,2,D1cum,121,SE
2021-12-18,3,D1cum,81653,SE
2021-12-18,4,D1cum,95798,SE
2021-12-18,5,D1cum,62450,SE
2021-12-18,6,D1cum,46011,SE
2021-12-18,7,D1cum,31001,SE
2021-12-18,8,D1cum,14809,SE
2021-12-18,9,D1cum,6467,SE
2021-12-18,10,D1cum,3711,SE
2021-12-18,11,D1cum,806,SE
2021-12-18,2,D,0,SE
2021-12-18,3,D,0,SE
2021-12-18,4,D,3,SE
2021-12-18,5,D,9,SE
2021-12-18,6,D,2,SE
2021-12-18,7,D,5,SE
2021-12-18,8,D,0,SE
2021-12-18,9,D,0,SE
2021-12-18,10,D,0,SE
2021-12-18,11,D,0,SE
2021-12-18,2,D2,11,SE
2021-12-18,3,D2,11900,SE
2021-12-18,4,D2,6120,SE
2021-12-18,5,D2,3075,SE
2021-12-18,6,D2,1714,SE
2021-12-18,7,D2,712,SE
2021-12-18,8,D2,204,SE
2021-12-18,9,D2,60,SE
2021-12-18,10,D2,22,SE
2021-12-18,11,D2,4,SE
2021-12-18,2,D1,-4,SE
2021-12-18,3,D1,-9921,SE
2021-12-18,4,D1,-4530,SE
2021-12-18,5,D1,-2212,SE
2021-12-18,6,D1,-1139,SE
2021-12-18,7,D1,-386,SE
2021-12-18,8,D1,-67,SE
2021-12-18,9,D1,-17,SE
2021-12-18,10,D1,-5,SE
2021-12-18,11,D1,-3,SE
2021-12-25,2,Dcum,1,SE
2021-12-25,3,Dcum,2,SE
2021-12-25,4,Dcum,2729,SE
2021-12-25,5,Dcum,15276,SE
2021-12-25,6,Dcum,18455,SE
2021-12-25,7,Dcum,4126,SE
2021-12-25,8,Dcum,290,SE
2021-12-25,9,Dcum,46,SE
2021-12-25,10,Dcum,11,SE
2021-12-25,11,Dcum,1,SE
2021-12-25,2,D2cum,79,SE
2021-12-25,3,D2cum,108728,SE
2021-12-25,4,D2cum,322533,SE
2021-12-25,5,D2cum,278507,SE
2021-12-25,6,D2cum,254654,SE
2021-12-25,7,D2cum,214621,SE
2021-12-25,8,D2cum,136343,SE
2021-12-25,9,D2cum,62742,SE
2021-12-25,10,D2cum,24174,SE
2021-12-25,11,D2cum,6000,SE
2021-12-25,2,D1cum,117,SE
2021-12-25,3,D1cum,75005,SE
2021-12-25,4,D1cum,93390,SE
2021-12-25,5,D1cum,61319,SE
2021-12-25,6,D1cum,45449,SE
2021-12-25,7,D1cum,30723,SE
2021-12-25,8,D1cum,14752,SE
2021-12-25,9,D1cum,6462,SE
2021-12-25,10,D1cum,3708,SE
2021-12-25,11,D1cum,801,SE
2021-12-25,2,D,0,SE
2021-12-25,3,D,0,SE
2021-12-25,4,D,0,SE
2021-12-25,5,D,1,SE
2021-12-25,6,D,0,SE
2021-12-25,7,D,0,SE
2021-12-25,8,D,0,SE
2021-12-25,9,D,0,SE
2021-12-25,10,D,0,SE
2021-12-25,11,D,0,SE
2021-12-25,2,D2,5,SE
2021-12-25,3,D2,7557,SE
2021-12-25,4,D2,3164,SE
2021-12-25,5,D2,1554,SE
2021-12-25,6,D2,862,SE
2021-12-25,7,D2,415,SE
2021-12-25,8,D2,133,SE
2021-12-25,9,D2,30,SE
2021-12-25,10,D2,7,SE
2021-12-25,11,D2,6,SE
2021-12-25,2,D1,-4,SE
2021-12-25,3,D1,-6648,SE
2021-12-25,4,D1,-2408,SE
2021-12-25,5,D1,-1131,SE
2021-12-25,6,D1,-562,SE
2021-12-25,7,D1,-278,SE
2021-12-25,8,D1,-57,SE
2021-12-25,9,D1,-5,SE
2021-12-25,10,D1,-3,SE
2021-12-25,11,D1,-5,SE
2022-01-01,2,Dcum,1,SE
2022-01-01,3,Dcum,2,SE
2022-01-01,4,Dcum,2729,SE
2022-01-01,5,Dcum,15276,SE
2022-01-01,6,Dcum,18455,SE
2022-01-01,7,Dcum,4126,SE
2022-01-01,8,Dcum,290,SE
2022-01-01,9,Dcum,46,SE
2022-01-01,10,Dcum,11,SE
2022-01-01,11,Dcum,1,SE
2022-01-01,2,D2cum,79,SE
2022-01-01,3,D2cum,113113,SE
2022-01-01,4,D2cum,324342,SE
2022-01-01,5,D2cum,279380,SE
2022-01-01,6,D2cum,255157,SE
2022-01-01,7,D2cum,214858,SE
2022-01-01,8,D2cum,136417,SE
2022-01-01,9,D2cum,62762,SE
2022-01-01,10,D2cum,24177,SE
2022-01-01,11,D2cum,6001,SE
2022-01-01,2,D1cum,123,SE
2022-01-01,3,D1cum,71135,SE
2022-01-01,4,D1cum,91924,SE
2022-01-01,5,D1cum,60668,SE
2022-01-01,6,D1cum,45121,SE
2022-01-01,7,D1cum,30557,SE
2022-01-01,8,D1cum,14705,SE
2022-01-01,9,D1cum,6449,SE
2022-01-01,10,D1cum,3712,SE
2022-01-01,11,D1cum,800,SE
2022-01-01,2,D,0,SE
2022-01-01,3,D,0,SE
2022-01-01,4,D,0,SE
2022-01-01,5,D,0,SE
2022-01-01,6,D,0,SE
2022-01-01,7,D,0,SE
2022-01-01,8,D,0,SE
2022-01-01,9,D,0,SE
2022-01-01,10,D,0,SE
2022-01-01,11,D,0,SE
2022-01-01,2,D2,0,SE
2022-01-01,3,D2,4385,SE
2022-01-01,4,D2,1809,SE
2022-01-01,5,D2,873,SE
2022-01-01,6,D2,503,SE
2022-01-01,7,D2,237,SE
2022-01-01,8,D2,74,SE
2022-01-01,9,D2,20,SE
2022-01-01,10,D2,3,SE
2022-01-01,11,D2,1,SE
2022-01-01,2,D1,6,SE
2022-01-01,3,D1,-3870,SE
2022-01-01,4,D1,-1466,SE
2022-01-01,5,D1,-651,SE
2022-01-01,6,D1,-328,SE
2022-01-01,7,D1,-166,SE
2022-01-01,8,D1,-47,SE
2022-01-01,9,D1,-13,SE
2022-01-01,10,D1,4,SE
2022-01-01,11,D1,-1,SE
2022-01-08,2,Dcum,1,SE
2022-01-08,3,Dcum,2,SE
2022-01-08,4,Dcum,2729,SE
2022-01-08,5,Dcum,15277,SE
2022-01-08,6,Dcum,18456,SE
2022-01-08,7,Dcum,4127,SE
2022-01-08,8,Dcum,290,SE
2022-01-08,9,Dcum,46,SE
2022-01-08,10,Dcum,11,SE
2022-01-08,11,Dcum,1,SE
2022-01-08,2,D2cum,87,SE
2022-01-08,3,D2cum,116769,SE
2022-01-08,4,D2cum,326288,SE
2022-01-08,5,D2cum,280488,SE
2022-01-08,6,D2cum,255775,SE
2022-01-08,7,D2cum,215153,SE
2022-01-08,8,D2cum,136504,SE
2022-01-08,9,D2cum,62784,SE
2022-01-08,10,D2cum,24188,SE
2022-01-08,11,D2cum,6003,SE
2022-01-08,2,D1cum,122,SE
2022-01-08,3,D1cum,68116,SE
2022-01-08,4,D1cum,90524,SE
2022-01-08,5,D1cum,59891,SE
2022-01-08,6,D1cum,44700,SE
2022-01-08,7,D1cum,30398,SE
2022-01-08,8,D1cum,14668,SE
2022-01-08,9,D1cum,6433,SE
2022-01-08,10,D1cum,3706,SE
2022-01-08,11,D1cum,800,SE
2022-01-08,2,D,0,SE
2022-01-08,3,D,0,SE
2022-01-08,4,D,0,SE
2022-01-08,5,D,1,SE
2022-01-08,6,D,1,SE
2022-01-08,7,D,1,SE
2022-01-08,8,D,0,SE
2022-01-08,9,D,0,SE
2022-01-08,10,D,0,SE
2022-01-08,11,D,0,SE
2022-01-08,2,D2,8,SE
2022-01-08,3,D2,3656,SE
2022-01-08,4,D2,1946,SE
2022-01-08,5,D2,1108,SE
2022-01-08,6,D2,618,SE
2022-01-08,7,D2,295,SE
2022-01-08,8,D2,87,SE
2022-01-08,9,D2,22,SE
2022-01-08,10,D2,11,SE
2022-01-08,11,D2,2,SE
2022-01-08,2,D1,-1,SE
2022-01-08,3,D1,-3019,SE
2022-01-08,4,D1,-1400,SE
2022-01-08,5,D1,-777,SE
2022-01-08,6,D1,-421,SE
2022-01-08,7,D1,-159,SE
2022-01-08,8,D1,-37,SE
2022-01-08,9,D1,-16,SE
2022-01-08,10,D1,-6,SE
2022-01-08,11,D1,0,SE
2022-01-15,2,Dcum,1,SE
