vacina,agegroup,data,doses,ag_10,ag_child
Pfizer,3,2022-03-26,D2,66,158
Pfizer,3,2022-03-26,DA,1,0
Pfizer,3,2022-03-26,R,308,8
Janssen,3,2022-03-26,3,0,
Janssen,3,2022-03-26,4,0,
Janssen,3,2022-03-26,D,0,
Janssen,3,2022-03-26,D1,0,
Janssen,3,2022-03-26,D2,0,
Janssen,3,2022-03-26,DA,33,
Janssen,3,2022-03-26,R,261,
AZ,4,2022-03-26,3,0,0
AZ,4,2022-03-26,4,0,0
AZ,4,2022-03-26,D,0,0
AZ,4,2022-03-26,D1,0,0
AZ,4,2022-03-26,D2,11,13
AZ,4,2022-03-26,DA,17,74
AZ,4,2022-03-26,R,64,154
Coronavac,4,2022-03-26,3,0,0
Coronavac,4,2022-03-26,4,0,0
Coronavac,4,2022-03-26,D,0,0
Coronavac,4,2022-03-26,D1,17,19
Coronavac,4,2022-03-26,D2,44,84
Coronavac,4,2022-03-26,DA,0,0
Coronavac,4,2022-03-26,R,0,0
Pfizer,4,2022-03-26,3,0,0
Pfizer,4,2022-03-26,4,0,0
Pfizer,4,2022-03-26,D,0,0
Pfizer,4,2022-03-26,D1,18,25
Pfizer,4,2022-03-26,D2,41,87
Pfizer,4,2022-03-26,DA,3,1
Pfizer,4,2022-03-26,R,193,363
Janssen,4,2022-03-26,3,0,0
Janssen,4,2022-03-26,4,0,0
Janssen,4,2022-03-26,D,0,0
Janssen,4,2022-03-26,D1,0,0
Janssen,4,2022-03-26,D2,0,0
Janssen,4,2022-03-26,DA,29,44
Janssen,4,2022-03-26,R,205,310
AZ,5,2022-03-26,3,0,0
AZ,5,2022-03-26,4,0,0
AZ,5,2022-03-26,D,0,0
AZ,5,2022-03-26,D1,0,0
AZ,5,2022-03-26,D2,6,11
AZ,5,2022-03-26,DA,6,17
AZ,5,2022-03-26,R,25,64
Coronavac,5,2022-03-26,3,0,0
Coronavac,5,2022-03-26,4,0,0
Coronavac,5,2022-03-26,D,0,0
Coronavac,5,2022-03-26,D1,9,17
Coronavac,5,2022-03-26,D2,17,44
Coronavac,5,2022-03-26,DA,0,0
Coronavac,5,2022-03-26,R,1,0
Pfizer,5,2022-03-26,3,0,0
Pfizer,5,2022-03-26,4,0,0
Pfizer,5,2022-03-26,D,0,0
Pfizer,5,2022-03-26,D1,8,18
Pfizer,5,2022-03-26,D2,36,41
Pfizer,5,2022-03-26,DA,2,3
Pfizer,5,2022-03-26,R,133,193
Janssen,5,2022-03-26,3,0,0
Janssen,5,2022-03-26,4,0,0
Janssen,5,2022-03-26,D,0,0
Janssen,5,2022-03-26,D1,0,0
Janssen,5,2022-03-26,D2,0,0
Janssen,5,2022-03-26,DA,41,29
Janssen,5,2022-03-26,R,113,205
AZ,6,2022-03-26,3,0,0
AZ,6,2022-03-26,4,0,0
AZ,6,2022-03-26,D,0,0
AZ,6,2022-03-26,D1,0,0
AZ,6,2022-03-26,D2,12,6
AZ,6,2022-03-26,DA,3,6
AZ,6,2022-03-26,R,8,25
Coronavac,6,2022-03-26,3,0,0
Coronavac,6,2022-03-26,4,0,0
Coronavac,6,2022-03-26,D,0,0
Coronavac,6,2022-03-26,D1,6,9
Coronavac,6,2022-03-26,D2,8,17
Coronavac,6,2022-03-26,DA,0,0
Coronavac,6,2022-03-26,R,0,1
Pfizer,6,2022-03-26,3,0,0
Pfizer,6,2022-03-26,4,0,0
Pfizer,6,2022-03-26,D,0,0
Pfizer,6,2022-03-26,D1,5,8
Pfizer,6,2022-03-26,D2,15,36
Pfizer,6,2022-03-26,DA,1,2
Pfizer,6,2022-03-26,R,72,133
Janssen,6,2022-03-26,3,0,0
Janssen,6,2022-03-26,4,0,0
Janssen,6,2022-03-26,D,0,0
Janssen,6,2022-03-26,D1,0,0
Janssen,6,2022-03-26,D2,0,0
Janssen,6,2022-03-26,DA,19,41
Janssen,6,2022-03-26,R,63,113
AZ,7,2022-03-26,3,0,0
AZ,7,2022-03-26,4,0,0
AZ,7,2022-03-26,D,0,0
AZ,7,2022-03-26,D1,0,0
AZ,7,2022-03-26,D2,1,12
AZ,7,2022-03-26,DA,2,3
AZ,7,2022-03-26,R,2,8
Coronavac,7,2022-03-26,3,0,0
Coronavac,7,2022-03-26,4,0,0
Coronavac,7,2022-03-26,D,0,0
Coronavac,7,2022-03-26,D1,1,6
Coronavac,7,2022-03-26,D2,4,8
Coronavac,7,2022-03-26,DA,0,0
Coronavac,7,2022-03-26,R,0,0
Pfizer,7,2022-03-26,3,0,0
Pfizer,7,2022-03-26,4,0,0
Pfizer,7,2022-03-26,D,0,0
Pfizer,7,2022-03-26,D1,1,5
Pfizer,7,2022-03-26,D2,5,15
Pfizer,7,2022-03-26,DA,0,1
Pfizer,7,2022-03-26,R,16,72
Janssen,7,2022-03-26,3,0,0
Janssen,7,2022-03-26,4,0,0
Janssen,7,2022-03-26,D,0,0
Janssen,7,2022-03-26,D1,0,0
Janssen,7,2022-03-26,D2,0,0
Janssen,7,2022-03-26,DA,4,19
Janssen,7,2022-03-26,R,19,63
AZ,8,2022-03-26,3,0,0
AZ,8,2022-03-26,4,0,0
AZ,8,2022-03-26,D,0,0
AZ,8,2022-03-26,D1,0,0
AZ,8,2022-03-26,D2,3,1
AZ,8,2022-03-26,DA,0,2
AZ,8,2022-03-26,R,0,2
Coronavac,8,2022-03-26,3,0,0
Coronavac,8,2022-03-26,4,0,0
Coronavac,8,2022-03-26,D,0,0
Coronavac,8,2022-03-26,D1,0,1
Coronavac,8,2022-03-26,D2,2,4
Coronavac,8,2022-03-26,DA,0,0
Coronavac,8,2022-03-26,R,0,0
Pfizer,8,2022-03-26,3,0,0
Pfizer,8,2022-03-26,4,0,0
Pfizer,8,2022-03-26,D,0,0
Pfizer,8,2022-03-26,D1,0,1
Pfizer,8,2022-03-26,D2,2,5
Pfizer,8,2022-03-26,DA,0,0
Pfizer,8,2022-03-26,R,5,16
Janssen,8,2022-03-26,3,0,0
Janssen,8,2022-03-26,4,0,0
Janssen,8,2022-03-26,D,0,0
Janssen,8,2022-03-26,D1,0,0
Janssen,8,2022-03-26,D2,0,0
Janssen,8,2022-03-26,DA,0,4
Janssen,8,2022-03-26,R,7,19
AZ,9,2022-03-26,3,0,0
AZ,9,2022-03-26,4,0,0
AZ,9,2022-03-26,D,0,0
AZ,9,2022-03-26,D1,0,0
AZ,9,2022-03-26,D2,0,3
AZ,9,2022-03-26,DA,1,0
AZ,9,2022-03-26,R,1,0
Coronavac,9,2022-03-26,3,0,0
Coronavac,9,2022-03-26,4,0,0
Coronavac,9,2022-03-26,D,0,0
Coronavac,9,2022-03-26,D1,0,0
Coronavac,9,2022-03-26,D2,1,2
Coronavac,9,2022-03-26,DA,0,0
Coronavac,9,2022-03-26,R,0,0
Pfizer,9,2022-03-26,3,0,0
Pfizer,9,2022-03-26,4,0,0
Pfizer,9,2022-03-26,D,0,0
Pfizer,9,2022-03-26,D1,0,0
Pfizer,9,2022-03-26,D2,0,2
Pfizer,9,2022-03-26,DA,0,0
Pfizer,9,2022-03-26,R,1,5
Janssen,9,2022-03-26,3,0,0
Janssen,9,2022-03-26,4,0,0
Janssen,9,2022-03-26,D,0,0
Janssen,9,2022-03-26,D1,0,0
Janssen,9,2022-03-26,D2,0,0
Janssen,9,2022-03-26,DA,0,0
Janssen,9,2022-03-26,R,1,7
AZ,10,2022-03-26,3,,0
AZ,10,2022-03-26,4,,0
AZ,10,2022-03-26,D,,0
AZ,10,2022-03-26,D1,,0
AZ,10,2022-03-26,D2,,0
AZ,10,2022-03-26,DA,,1
AZ,10,2022-03-26,R,,1
Coronavac,10,2022-03-26,3,,0
Coronavac,10,2022-03-26,4,,0
Coronavac,10,2022-03-26,D,,0
Coronavac,10,2022-03-26,D1,,0
Coronavac,10,2022-03-26,D2,,1
Coronavac,10,2022-03-26,DA,,0
Coronavac,10,2022-03-26,R,,0
Pfizer,10,2022-03-26,3,0,0
Pfizer,10,2022-03-26,4,0,0
Pfizer,10,2022-03-26,D,0,0
Pfizer,10,2022-03-26,D1,0,0
Pfizer,10,2022-03-26,D2,0,0
Pfizer,10,2022-03-26,DA,0,0
Pfizer,10,2022-03-26,R,1,1
Janssen,10,2022-03-26,3,0,0
Janssen,10,2022-03-26,4,0,0
Janssen,10,2022-03-26,D,0,0
Janssen,10,2022-03-26,D1,0,0
Janssen,10,2022-03-26,D2,0,0
Janssen,10,2022-03-26,DA,0,0
Janssen,10,2022-03-26,R,2,1
Pfizer,11,2022-03-26,3,,0
Pfizer,11,2022-03-26,4,,0
Pfizer,11,2022-03-26,D,,0
Pfizer,11,2022-03-26,D1,,0
Pfizer,11,2022-03-26,D2,,0
Pfizer,11,2022-03-26,DA,,0
Pfizer,11,2022-03-26,R,,1
Janssen,11,2022-03-26,3,,0
Janssen,11,2022-03-26,4,,0
Janssen,11,2022-03-26,D,,0
Janssen,11,2022-03-26,D1,,0
Janssen,11,2022-03-26,D2,,0
Janssen,11,2022-03-26,DA,,0
Janssen,11,2022-03-26,R,,2
Coronavac,1,2022-03-27,3,0,
Coronavac,1,2022-03-27,4,0,
Coronavac,1,2022-03-27,D,0,
Coronavac,1,2022-03-27,D1,0,
Coronavac,1,2022-03-27,D2,191,
Coronavac,1,2022-03-27,DA,0,
Coronavac,1,2022-03-27,R,0,
Pfizer,1,2022-03-27,3,0,
Pfizer,1,2022-03-27,4,0,
Pfizer,1,2022-03-27,D,0,
Pfizer,1,2022-03-27,D1,1,
Pfizer,1,2022-03-27,D2,0,
Pfizer,1,2022-03-27,DA,0,
Pfizer,1,2022-03-27,R,0,
AZ,2,2022-03-27,3,0,
AZ,2,2022-03-27,4,0,
AZ,2,2022-03-27,D,0,
AZ,2,2022-03-27,D1,0,
AZ,2,2022-03-27,D2,1,
AZ,2,2022-03-27,DA,0,
AZ,2,2022-03-27,R,2,
Coronavac,2,2022-03-27,3,0,0
Coronavac,2,2022-03-27,4,0,0
Coronavac,2,2022-03-27,D,0,0
Coronavac,2,2022-03-27,D1,2,2
Coronavac,2,2022-03-27,D2,90,279
Coronavac,2,2022-03-27,DA,0,0
Coronavac,2,2022-03-27,R,0,0
Pfizer,2,2022-03-27,3,0,0
Pfizer,2,2022-03-27,4,0,0
Pfizer,2,2022-03-27,D,0,0
Pfizer,2,2022-03-27,D1,19,1
Pfizer,2,2022-03-27,D2,59,0
Pfizer,2,2022-03-27,DA,0,0
Pfizer,2,2022-03-27,R,8,0
Janssen,2,2022-03-27,3,0,
Janssen,2,2022-03-27,4,0,
Janssen,2,2022-03-27,D,0,
Janssen,2,2022-03-27,D1,0,
Janssen,2,2022-03-27,D2,0,
Janssen,2,2022-03-27,DA,0,
Janssen,2,2022-03-27,R,5,
AZ,3,2022-03-27,3,0,
AZ,3,2022-03-27,4,0,
AZ,3,2022-03-27,D,0,
AZ,3,2022-03-27,D1,0,
AZ,3,2022-03-27,D2,4,
AZ,3,2022-03-27,DA,1,
AZ,3,2022-03-27,R,14,
Coronavac,3,2022-03-27,3,0,0
Coronavac,3,2022-03-27,4,0,0
Coronavac,3,2022-03-27,D,0,0
Coronavac,3,2022-03-27,D1,2,0
Coronavac,3,2022-03-27,D2,24,1
Coronavac,3,2022-03-27,DA,0,0
Coronavac,3,2022-03-27,R,0,0
Pfizer,3,2022-03-27,3,0,0
Pfizer,3,2022-03-27,4,0,0
Pfizer,3,2022-03-27,D,0,0
Pfizer,3,2022-03-27,D1,8,19
Pfizer,3,2022-03-27,D2,30,56
Pfizer,3,2022-03-27,DA,0,0
Pfizer,3,2022-03-27,R,42,0
Janssen,3,2022-03-27,3,0,
Janssen,3,2022-03-27,4,0,
Janssen,3,2022-03-27,D,0,
Janssen,3,2022-03-27,D1,0,
Janssen,3,2022-03-27,D2,0,
Janssen,3,2022-03-27,DA,0,
Janssen,3,2022-03-27,R,26,
AZ,4,2022-03-27,3,0,0
AZ,4,2022-03-27,4,0,0
AZ,4,2022-03-27,D,0,0
AZ,4,2022-03-27,D1,0,0
AZ,4,2022-03-27,D2,2,5
AZ,4,2022-03-27,DA,1,1
AZ,4,2022-03-27,R,12,16
Coronavac,4,2022-03-27,3,0,0
Coronavac,4,2022-03-27,4,0,0
Coronavac,4,2022-03-27,D,0,0
Coronavac,4,2022-03-27,D1,5,2
Coronavac,4,2022-03-27,D2,16,25
Coronavac,4,2022-03-27,DA,0,0
Coronavac,4,2022-03-27,R,0,0
Pfizer,4,2022-03-27,3,0,0
Pfizer,4,2022-03-27,4,0,0
Pfizer,4,2022-03-27,D,0,0
Pfizer,4,2022-03-27,D1,12,8
Pfizer,4,2022-03-27,D2,23,33
Pfizer,4,2022-03-27,DA,0,0
Pfizer,4,2022-03-27,R,51,50
Janssen,4,2022-03-27,3,0,0
Janssen,4,2022-03-27,4,0,0
Janssen,4,2022-03-27,D,0,0
Janssen,4,2022-03-27,D1,0,0
Janssen,4,2022-03-27,D2,0,0
Janssen,4,2022-03-27,DA,0,0
Janssen,4,2022-03-27,R,28,31
AZ,5,2022-03-27,3,0,0
AZ,5,2022-03-27,4,0,0
AZ,5,2022-03-27,D,0,0
AZ,5,2022-03-27,D1,0,0
AZ,5,2022-03-27,D2,2,2
AZ,5,2022-03-27,DA,2,1
AZ,5,2022-03-27,R,9,12
Coronavac,5,2022-03-27,3,0,0
Coronavac,5,2022-03-27,4,0,0
Coronavac,5,2022-03-27,D,0,0
Coronavac,5,2022-03-27,D1,0,5
Coronavac,5,2022-03-27,D2,4,16
Coronavac,5,2022-03-27,DA,0,0
Coronavac,5,2022-03-27,R,0,0
Pfizer,5,2022-03-27,3,0,0
Pfizer,5,2022-03-27,4,0,0
Pfizer,5,2022-03-27,D,0,0
Pfizer,5,2022-03-27,D1,7,12
Pfizer,5,2022-03-27,D2,12,23
Pfizer,5,2022-03-27,DA,0,0
Pfizer,5,2022-03-27,R,27,51
Janssen,5,2022-03-27,3,0,0
Janssen,5,2022-03-27,4,0,0
Janssen,5,2022-03-27,D,0,0
Janssen,5,2022-03-27,D1,0,0
Janssen,5,2022-03-27,D2,0,0
Janssen,5,2022-03-27,DA,0,0
Janssen,5,2022-03-27,R,12,28
AZ,6,2022-03-27,3,0,0
AZ,6,2022-03-27,4,0,0
AZ,6,2022-03-27,D,0,0
AZ,6,2022-03-27,D1,0,0
AZ,6,2022-03-27,D2,3,2
AZ,6,2022-03-27,DA,2,2
AZ,6,2022-03-27,R,0,9
Coronavac,6,2022-03-27,3,,0
Coronavac,6,2022-03-27,4,,0
Coronavac,6,2022-03-27,D,,0
Coronavac,6,2022-03-27,D1,,0
Coronavac,6,2022-03-27,D2,,4
Coronavac,6,2022-03-27,DA,,0
Coronavac,6,2022-03-27,R,,0
Pfizer,6,2022-03-27,3,0,0
Pfizer,6,2022-03-27,4,0,0
Pfizer,6,2022-03-27,D,0,0
Pfizer,6,2022-03-27,D1,6,7
Pfizer,6,2022-03-27,D2,6,12
Pfizer,6,2022-03-27,DA,0,0
Pfizer,6,2022-03-27,R,14,27
Janssen,6,2022-03-27,3,0,0
Janssen,6,2022-03-27,4,0,0
Janssen,6,2022-03-27,D,0,0
Janssen,6,2022-03-27,D1,0,0
Janssen,6,2022-03-27,D2,0,0
Janssen,6,2022-03-27,DA,0,0
Janssen,6,2022-03-27,R,6,12
AZ,7,2022-03-27,3,0,0
AZ,7,2022-03-27,4,0,0
AZ,7,2022-03-27,D,0,0
AZ,7,2022-03-27,D1,0,0
AZ,7,2022-03-27,D2,0,3
AZ,7,2022-03-27,DA,2,2
AZ,7,2022-03-27,R,1,0
Coronavac,7,2022-03-27,3,0,
Coronavac,7,2022-03-27,4,0,
Coronavac,7,2022-03-27,D,0,
Coronavac,7,2022-03-27,D1,1,
Coronavac,7,2022-03-27,D2,0,
Coronavac,7,2022-03-27,DA,0,
Coronavac,7,2022-03-27,R,0,
Pfizer,7,2022-03-27,3,0,0
Pfizer,7,2022-03-27,4,0,0
Pfizer,7,2022-03-27,D,0,0
Pfizer,7,2022-03-27,D1,2,6
Pfizer,7,2022-03-27,D2,1,6
Pfizer,7,2022-03-27,DA,0,0
Pfizer,7,2022-03-27,R,4,14
Janssen,7,2022-03-27,3,,0
Janssen,7,2022-03-27,4,,0
Janssen,7,2022-03-27,D,,0
Janssen,7,2022-03-27,D1,,0
Janssen,7,2022-03-27,D2,,0
Janssen,7,2022-03-27,DA,,0
Janssen,7,2022-03-27,R,,6
AZ,8,2022-03-27,3,,0
AZ,8,2022-03-27,4,,0
AZ,8,2022-03-27,D,,0
AZ,8,2022-03-27,D1,,0
AZ,8,2022-03-27,D2,,0
AZ,8,2022-03-27,DA,,2
AZ,8,2022-03-27,R,,1
Coronavac,8,2022-03-27,3,,0
Coronavac,8,2022-03-27,4,,0
Coronavac,8,2022-03-27,D,,0
Coronavac,8,2022-03-27,D1,,1
Coronavac,8,2022-03-27,D2,,0
Coronavac,8,2022-03-27,DA,,0
Coronavac,8,2022-03-27,R,,0
Pfizer,8,2022-03-27,3,0,0
Pfizer,8,2022-03-27,4,0,0
Pfizer,8,2022-03-27,D,0,0
Pfizer,8,2022-03-27,D1,0,2
Pfizer,8,2022-03-27,D2,1,1
Pfizer,8,2022-03-27,DA,0,0
Pfizer,8,2022-03-27,R,1,4
Pfizer,9,2022-03-27,3,0,0
Pfizer,9,2022-03-27,4,0,0
Pfizer,9,2022-03-27,D,0,0
Pfizer,9,2022-03-27,D1,0,0
Pfizer,9,2022-03-27,D2,0,1
Pfizer,9,2022-03-27,DA,0,0
Pfizer,9,2022-03-27,R,1,1
Pfizer,10,2022-03-27,3,,0
Pfizer,10,2022-03-27,4,,0
Pfizer,10,2022-03-27,D,,0
Pfizer,10,2022-03-27,D1,,0
Pfizer,10,2022-03-27,D2,,0
Pfizer,10,2022-03-27,DA,,0
Pfizer,10,2022-03-27,R,,1
Coronavac,1,2022-03-28,3,0,
Coronavac,1,2022-03-28,4,0,
Coronavac,1,2022-03-28,D,0,
Coronavac,1,2022-03-28,D1,168,
Coronavac,1,2022-03-28,D2,645,
Coronavac,1,2022-03-28,DA,0,
Coronavac,1,2022-03-28,R,0,
Pfizer,1,2022-03-28,3,0,0
Pfizer,1,2022-03-28,4,0,0
Pfizer,1,2022-03-28,D,0,0
Pfizer,1,2022-03-28,D1,1,1
Pfizer,1,2022-03-28,D2,1,0
Pfizer,1,2022-03-28,DA,0,0
Pfizer,1,2022-03-28,R,0,0
Janssen,1,2022-03-28,3,0,
Janssen,1,2022-03-28,4,0,
Janssen,1,2022-03-28,D,0,
Janssen,1,2022-03-28,D1,0,
Janssen,1,2022-03-28,D2,0,
Janssen,1,2022-03-28,DA,0,
Janssen,1,2022-03-28,R,1,
AZ,2,2022-03-28,3,0,0
AZ,2,2022-03-28,4,0,0
AZ,2,2022-03-28,D,0,0
AZ,2,2022-03-28,D1,0,0
AZ,2,2022-03-28,D2,1,0
AZ,2,2022-03-28,DA,11,0
AZ,2,2022-03-28,R,203,1
Coronavac,2,2022-03-28,3,0,0
Coronavac,2,2022-03-28,4,0,0
Coronavac,2,2022-03-28,D,0,0
Coronavac,2,2022-03-28,D1,102,249
Coronavac,2,2022-03-28,D2,315,903
Coronavac,2,2022-03-28,DA,0,0
Coronavac,2,2022-03-28,R,0,0
Pfizer,2,2022-03-28,3,0,0
Pfizer,2,2022-03-28,4,0,0
Pfizer,2,2022-03-28,D,0,0
Pfizer,2,2022-03-28,D1,100,0
Pfizer,2,2022-03-28,D2,483,3
Pfizer,2,2022-03-28,DA,6,0
Pfizer,2,2022-03-28,R,118,0
Janssen,2,2022-03-28,3,0,0
Janssen,2,2022-03-28,4,0,0
Janssen,2,2022-03-28,D,0,0
Janssen,2,2022-03-28,D1,0,0
Janssen,2,2022-03-28,D2,0,0
Janssen,2,2022-03-28,DA,2,0
Janssen,2,2022-03-28,R,88,1
AZ,3,2022-03-28,3,0,0
AZ,3,2022-03-28,4,0,0
AZ,3,2022-03-28,D,0,0
AZ,3,2022-03-28,D1,1,0
AZ,3,2022-03-28,D2,11,0
AZ,3,2022-03-28,DA,22,0
AZ,3,2022-03-28,R,1029,7
Coronavac,3,2022-03-28,3,0,0
Coronavac,3,2022-03-28,4,0,0
Coronavac,3,2022-03-28,D,0,0
Coronavac,3,2022-03-28,D1,31,13
Coronavac,3,2022-03-28,D2,143,23
Coronavac,3,2022-03-28,DA,0,0
Coronavac,3,2022-03-28,R,3,0
Pfizer,3,2022-03-28,3,0,0
Pfizer,3,2022-03-28,4,0,0
Pfizer,3,2022-03-28,D,0,0
Pfizer,3,2022-03-28,D1,124,77
Pfizer,3,2022-03-28,D2,313,393
Pfizer,3,2022-03-28,DA,38,1
Pfizer,3,2022-03-28,R,702,9
Janssen,3,2022-03-28,3,0,0
Janssen,3,2022-03-28,4,0,0
Janssen,3,2022-03-28,D,2,0
Janssen,3,2022-03-28,D1,0,0
Janssen,3,2022-03-28,D2,0,0
Janssen,3,2022-03-28,DA,5,0
Janssen,3,2022-03-28,R,434,2
AZ,4,2022-03-28,3,0,0
AZ,4,2022-03-28,4,0,0
AZ,4,2022-03-28,D,0,0
AZ,4,2022-03-28,D1,0,1
AZ,4,2022-03-28,D2,28,12
AZ,4,2022-03-28,DA,27,33
AZ,4,2022-03-28,R,812,1224
Coronavac,4,2022-03-28,3,0,0
Coronavac,4,2022-03-28,4,0,0
Coronavac,4,2022-03-28,D,0,0
Coronavac,4,2022-03-28,D1,33,39
Coronavac,4,2022-03-28,D2,108,177
Coronavac,4,2022-03-28,DA,0,0
Coronavac,4,2022-03-28,R,1,3
Pfizer,4,2022-03-28,3,0,0
Pfizer,4,2022-03-28,4,0,0
Pfizer,4,2022-03-28,D,0,0
Pfizer,4,2022-03-28,D1,83,147
Pfizer,4,2022-03-28,D2,200,401
Pfizer,4,2022-03-28,DA,29,43
Pfizer,4,2022-03-28,R,531,811
Janssen,4,2022-03-28,3,0,0
Janssen,4,2022-03-28,4,0,0
Janssen,4,2022-03-28,D,0,2
Janssen,4,2022-03-28,D1,0,0
Janssen,4,2022-03-28,D2,0,0
Janssen,4,2022-03-28,DA,11,7
Janssen,4,2022-03-28,R,353,520
AZ,5,2022-03-28,3,0,0
AZ,5,2022-03-28,4,0,0
AZ,5,2022-03-28,D,0,0
AZ,5,2022-03-28,D1,1,0
AZ,5,2022-03-28,D2,17,28
AZ,5,2022-03-28,DA,20,27
AZ,5,2022-03-28,R,430,812
Coronavac,5,2022-03-28,3,0,0
Coronavac,5,2022-03-28,4,0,0
Coronavac,5,2022-03-28,D,0,0
Coronavac,5,2022-03-28,D1,23,33
Coronavac,5,2022-03-28,D2,46,108
Coronavac,5,2022-03-28,DA,0,0
Coronavac,5,2022-03-28,R,2,1
Pfizer,5,2022-03-28,3,0,0
Pfizer,5,2022-03-28,4,0,0
Pfizer,5,2022-03-28,D,0,0
Pfizer,5,2022-03-28,D1,65,83
Pfizer,5,2022-03-28,D2,116,200
Pfizer,5,2022-03-28,DA,7,29
Pfizer,5,2022-03-28,R,263,531
Janssen,5,2022-03-28,3,0,0
Janssen,5,2022-03-28,4,0,0
Janssen,5,2022-03-28,D,1,0
Janssen,5,2022-03-28,D1,0,0
Janssen,5,2022-03-28,D2,0,0
Janssen,5,2022-03-28,DA,6,11
Janssen,5,2022-03-28,R,232,353
AZ,6,2022-03-28,3,0,0
AZ,6,2022-03-28,4,0,0
AZ,6,2022-03-28,D,0,0
AZ,6,2022-03-28,D1,0,1
AZ,6,2022-03-28,D2,9,17
AZ,6,2022-03-28,DA,11,20
AZ,6,2022-03-28,R,254,430
Coronavac,6,2022-03-28,3,0,0
Coronavac,6,2022-03-28,4,0,0
Coronavac,6,2022-03-28,D,0,0
Coronavac,6,2022-03-28,D1,7,23
Coronavac,6,2022-03-28,D2,18,46
Coronavac,6,2022-03-28,DA,0,0
Coronavac,6,2022-03-28,R,0,2
Pfizer,6,2022-03-28,3,0,0
Pfizer,6,2022-03-28,4,0,0
Pfizer,6,2022-03-28,D,0,0
Pfizer,6,2022-03-28,D1,23,65
Pfizer,6,2022-03-28,D2,63,116
Pfizer,6,2022-03-28,DA,2,7
Pfizer,6,2022-03-28,R,179,263
Janssen,6,2022-03-28,3,0,0
Janssen,6,2022-03-28,4,0,0
Janssen,6,2022-03-28,D,0,1
Janssen,6,2022-03-28,D1,0,0
Janssen,6,2022-03-28,D2,0,0
Janssen,6,2022-03-28,DA,3,6
Janssen,6,2022-03-28,R,144,232
AZ,7,2022-03-28,3,0,0
AZ,7,2022-03-28,4,0,0
AZ,7,2022-03-28,D,0,0
AZ,7,2022-03-28,D1,1,0
AZ,7,2022-03-28,D2,4,9
AZ,7,2022-03-28,DA,7,11
AZ,7,2022-03-28,R,71,254
Coronavac,7,2022-03-28,3,0,0
Coronavac,7,2022-03-28,4,0,0
Coronavac,7,2022-03-28,D,0,0
Coronavac,7,2022-03-28,D1,2,7
Coronavac,7,2022-03-28,D2,3,18
Coronavac,7,2022-03-28,DA,0,0
Coronavac,7,2022-03-28,R,0,0
Pfizer,7,2022-03-28,3,0,0
Pfizer,7,2022-03-28,4,0,0
Pfizer,7,2022-03-28,D,0,0
Pfizer,7,2022-03-28,D1,8,23
Pfizer,7,2022-03-28,D2,23,63
Pfizer,7,2022-03-28,DA,2,2
Pfizer,7,2022-03-28,R,42,179
Janssen,7,2022-03-28,3,0,0
Janssen,7,2022-03-28,4,0,0
Janssen,7,2022-03-28,D,0,0
Janssen,7,2022-03-28,D1,0,0
Janssen,7,2022-03-28,D2,0,0
Janssen,7,2022-03-28,DA,0,3
Janssen,7,2022-03-28,R,37,144
AZ,8,2022-03-28,3,0,0
AZ,8,2022-03-28,4,0,0
AZ,8,2022-03-28,D,0,0
AZ,8,2022-03-28,D1,0,1
AZ,8,2022-03-28,D2,1,4
AZ,8,2022-03-28,DA,3,7
AZ,8,2022-03-28,R,14,71
Coronavac,8,2022-03-28,3,0,0
Coronavac,8,2022-03-28,4,0,0
Coronavac,8,2022-03-28,D,0,0
Coronavac,8,2022-03-28,D1,2,2
Coronavac,8,2022-03-28,D2,3,3
Coronavac,8,2022-03-28,DA,0,0
Coronavac,8,2022-03-28,R,1,0
Pfizer,8,2022-03-28,3,0,0
Pfizer,8,2022-03-28,4,0,0
Pfizer,8,2022-03-28,D,0,0
Pfizer,8,2022-03-28,D1,2,8
Pfizer,8,2022-03-28,D2,13,23
Pfizer,8,2022-03-28,DA,0,2
Pfizer,8,2022-03-28,R,5,42
Janssen,8,2022-03-28,3,0,0
Janssen,8,2022-03-28,4,0,0
Janssen,8,2022-03-28,D,0,0
Janssen,8,2022-03-28,D1,0,0
Janssen,8,2022-03-28,D2,0,0
Janssen,8,2022-03-28,DA,1,0
Janssen,8,2022-03-28,R,10,37
AZ,9,2022-03-28,3,0,0
AZ,9,2022-03-28,4,0,0
AZ,9,2022-03-28,D,0,0
AZ,9,2022-03-28,D1,0,0
AZ,9,2022-03-28,D2,0,1
AZ,9,2022-03-28,DA,0,3
AZ,9,2022-03-28,R,6,14
Coronavac,9,2022-03-28,3,,0
Coronavac,9,2022-03-28,4,,0
Coronavac,9,2022-03-28,D,,0
Coronavac,9,2022-03-28,D1,,2
Coronavac,9,2022-03-28,D2,,3
Coronavac,9,2022-03-28,DA,,0
Coronavac,9,2022-03-28,R,,1
Pfizer,9,2022-03-28,3,0,0
Pfizer,9,2022-03-28,4,0,0
Pfizer,9,2022-03-28,D,0,0
Pfizer,9,2022-03-28,D1,1,2
Pfizer,9,2022-03-28,D2,2,13
Pfizer,9,2022-03-28,DA,0,0
Pfizer,9,2022-03-28,R,6,5
Janssen,9,2022-03-28,3,0,0
Janssen,9,2022-03-28,4,0,0
Janssen,9,2022-03-28,D,0,0
Janssen,9,2022-03-28,D1,0,0
Janssen,9,2022-03-28,D2,0,0
